POI_Name,Location_Type,Store_Lat,Store_Lng,Vicinity
Alliance Urgent Care,POI,33.459558,-112.395288,"15530 West Roosevelt Street D101, Goodyear"
Estrella Women's Health Center,POI,33.459558,-112.395288,"1170 North Estrella Parkway a107, Goodyear"
Walmart Pharmacy,POI,33.459558,-112.395288,"1100 North Estrella Parkway, Goodyear"
Home & Pharmacy,POI,33.459558,-112.395288,United States
First Convenience Bank,POI,33.459558,-112.395288,"1100 North Estrella Parkway, Goodyear"
Total Merchant Services,POI,33.459558,-112.395288,"15655 West Roosevelt Street #243, Goodyear"
Wells Fargo Bank,POI,33.459558,-112.395288,"1050 North Estrella Parkway, Goodyear"
First Convenience Bank,POI,33.459558,-112.395288,"1100 North Estrella Parkway, Goodyear"
Total Merchant Services,POI,33.459558,-112.395288,"15655 West Roosevelt Street #243, Goodyear"
ATM (Wells Fargo Bank),POI,33.459558,-112.395288,"1050 North Estrella Parkway, Goodyear"
Wells Fargo Bank,POI,33.459558,-112.395288,"1050 North Estrella Parkway, Goodyear"
Augie's Sports Grill,POI,33.459558,-112.395288,"15605 West Roosevelt Street # 100, Goodyear"
Augie's Sports Grill,POI,33.459558,-112.395288,"15605 West Roosevelt Street # 100, Goodyear"
AH-SO Sushi & Steak,POI,33.459558,-112.395288,"15475 West McDowell Road, Goodyear"
Subway,POI,33.176395,-111.584612,"1781 West Hunt Highway, Queen Creek"
Burger King,POI,33.176395,-111.584612,"Area 67209, 1741 West Hunt Highway, Queen Creek"
Hungry Howie's Pizza,POI,33.176395,-111.584612,"1745 West Hunt Highway #104, Queen Creek"
Taco Bell,POI,33.176395,-111.584612,"1711 West Hunt Highway, San Tan Valley"
Asian Buffet,POI,33.176395,-111.584612,"1749 West Hunt Highway #101, San Tan Valley"
LOS FAVORITOS,POI,33.176395,-111.584612,"1745 West Hunt Highway B-106, San Tan Valley"
Firehouse Subs,POI,33.176395,-111.584612,"1735 West Hunt Highway #103, San Tan Valley"
Dunkin' Donuts,POI,33.176395,-111.584612,"1662 West Hunt Highway, San Tan Valley"
Jimmy John's,POI,33.176395,-111.584612,"1662 West Hunt Highway, San Tan Valley"
Denny's,POI,33.176395,-111.584612,"1758 West Hunt Highway, San Tan Valley"
Native Grill & Wings - Skyline Ranch,POI,33.176395,-111.584612,"1750 West Hunt Highway, San Tan Valley"
Auntie Anne's Pretzels,POI,33.176395,-111.584612,"1781 West Hunt Highway, San Tan Valley"
Captain Snowbeards Shaved Ice,POI,33.176395,-111.584612,"1725 West Hunt Highway, San Tan Valley"
Starbucks,POI,33.176395,-111.584612,"1757 West Hunt Hwy, Bldg D, Queen Creek"
Dunkin' Donuts,POI,33.176395,-111.584612,"1662 West Hunt Highway, San Tan Valley"
Auntie Anne's Pretzels,POI,33.176395,-111.584612,"1781 West Hunt Highway, San Tan Valley"
Walmart Bakery,POI,33.176395,-111.584612,"1725 West Hunt Highway, Queen Creek"
Dunkin' Donuts,POI,33.176395,-111.584612,"1662 West Hunt Highway, San Tan Valley"
Auntie Anne's Pretzels,POI,33.176395,-111.584612,"1781 West Hunt Highway, San Tan Valley"
Walmart Pharmacy,POI,33.176395,-111.584612,"1725 West Hunt Highway, San Tan Valley"
Drive Thru Parnmacy,POI,33.176395,-111.584612,"1725 West Hunt Highway, San Tan Valley"
Desert Schools - Branch,POI,33.176395,-111.584612,"1725 West Hunt Highway, San Tan Valley"
Wells Fargo Bank,POI,33.176395,-111.584612,"1731 West Hunt Highway, Queen Creek"
Desert Schools - Branch,POI,33.176395,-111.584612,"1725 West Hunt Highway, San Tan Valley"
Wells Fargo Bank,POI,33.176395,-111.584612,"1731 West Hunt Highway, Queen Creek"
JPMorgan Chase,POI,33.176395,-111.584612,"1766 West Hunt Highway, Queen Creek"
Wells Fargo ATM,POI,33.176395,-111.584612,"1731 West Hunt Highway, Queen Creek"
ATM (Quik Trip),POI,33.176395,-111.584612,"1766 West Hunt Highway, Queen Creek"
Allpoint,POI,33.176395,-111.584612,"1760 West Hunt Highway, Queen Creek"
QuikTrip,POI,33.176395,-111.584612,"1766 West Hunt Highway, Queen Creek"
Native Grill & Wings - Skyline Ranch,POI,33.176395,-111.584612,"1750 West Hunt Highway, San Tan Valley"
McDonald's,POI,33.039071,-112.014193,"41650 West Maricopa-Casa Grande Highway, Maricopa"
Papa John's Pizza,POI,33.039071,-112.014193,"41620 West Maricopa-Casa Grande Highway, Maricopa"
McDonalds,POI,33.039071,-112.014193,"41710 West Maricopa-Casa Grande Highway, Maricopa"
Banner Health Center: Primary Care Medicine - Maricopa,POI,33.039071,-112.014193,"17900 North Porter Road, Maricopa"
Walmart Pharmacy,POI,33.039071,-112.014193,"41650 West Maricopa-Casa Grande Highway, Maricopa"
Courtny Tyler - State Farm Insurance Agent,POI,33.039071,-112.014193,"41620 West Maricopa-Casa Grande Highway #105, Maricopa"
Courtny Tyler - State Farm Insurance Agent,POI,33.039071,-112.014193,"41620 West Maricopa-Casa Grande Highway #105, Maricopa"
Golden Corral,POI,33.642779,-112.358141,"17674 North Litchfield Road, Surprise"
NYPD Pizza,POI,33.642779,-112.358141,"13980 West Bell Road, Surprise"
Fresh Wasabi Sushi & Grill,POI,33.642779,-112.358141,"13732 W Bell Rd #2, Surprise"
Panda Express,POI,33.642779,-112.358141,"13732 W. Bell Road, Surprise"
Taco Bell,POI,33.642779,-112.358141,"13726 West Bell Road, Surprise"
Buffalo Wild Wings,POI,33.642779,-112.358141,"13882 West Bell Road, Surprise"
Caramba Mexican Food,POI,33.642779,-112.358141,"17239 North Litchfield Road, Surprise"
China Buffet,POI,33.642779,-112.358141,"17119 North Litchfield Road, Surprise"
Streets of New York Pizza,POI,33.642779,-112.358141,"13736 West Bell Road #4, Surprise"
McDonald's,POI,33.642779,-112.358141,"13770 West Bell Road, Surprise"
Applebee's,POI,33.642779,-112.358141,"13756 West Bell Road, Surprise"
Einstein Bros. Bagels,POI,33.642779,-112.358141,"13746 West Bell Road, Surprise"
Tom Yum Thai Restaurant,POI,33.642779,-112.358141,"13736 West Bell Road, Surprise"
Mike's Kitchen,POI,33.642779,-112.358141,"17221 North Litchfield Road #50, Surprise"
Uni Sushi,POI,33.642779,-112.358141,"17191 North Litchfield Road Suite 40, Surprise"
Biscuits Cafe,POI,33.642779,-112.358141,"13752 West Bell Road, Surprise"
Jamba Juice,POI,33.642779,-112.358141,"13732 West Bell Road #6, Surprise"
Einstein Bros. Bagels,POI,33.642779,-112.358141,"13746 West Bell Road, Surprise"
Walmart Bakery,POI,33.642779,-112.358141,"13770 W Bell Rd, Surprise"
Einstein Bros. Bagels,POI,33.642779,-112.358141,"13746 West Bell Road, Surprise"
Walmart Pharmacy,POI,33.642779,-112.358141,"13770 W Bell Rd, Surprise"
"Trisha B. French, PharmD",POI,33.642779,-112.358141,United States
Desert Schools - Branch,POI,33.642779,-112.358141,"13770 West Bell Road, Surprise"
BMO Harris Bank,POI,33.642779,-112.358141,"13926 West Bell Road, Surprise"
BMO Harris Bank - Mortgage Banker (David D McCallum),POI,33.642779,-112.358141,"13926 West Bell Road, Surprise"
ecoATM,POI,33.642779,-112.358141,"13770 West Bell Road, Surprise"
Desert Schools - Branch,POI,33.642779,-112.358141,"13770 West Bell Road, Surprise"
BMO Harris Bank,POI,33.642779,-112.358141,"13926 West Bell Road, Surprise"
Discover Atm,POI,33.642779,-112.358141,"13908 West Bell Road, Surprise"
Valero Corner Store,POI,33.642779,-112.358141,"13908 West Bell Road, Surprise"
Corner Store,POI,33.642779,-112.358141,"13908 West Bell Road, Surprise"
Diamond Shamrock,POI,33.642779,-112.358141,"13908 West Bell Road, Surprise"
Valero Corner Store,POI,33.642779,-112.358141,"13908 West Bell Road, Surprise"
Buffalo Wild Wings,POI,33.642779,-112.358141,"13882 West Bell Road, Surprise"
Applebee's,POI,33.642779,-112.358141,"13756 West Bell Road, Surprise"
Barro's Pizza,POI,33.622677,-112.392434,"15403 West Greenway Road, Surprise"
Rivas Mexican Food,POI,33.622677,-112.392434,"15403 West Greenway Road, Surprise"
Nick's Diner,POI,33.622677,-112.392434,"15693 N Reems Rd, Surprise"
McDonald's,POI,33.622677,-112.392434,"15525 West Greenway Road, Surprise"
Rito's Mexican Food,POI,33.622677,-112.392434,"15643 North Reems Road, Surprise"
Church's Chicken,POI,33.622677,-112.392434,"15697 North Reems Road, Surprise"
Sunsational Coffee,POI,33.622677,-112.392434,"15643 North Reems Road, Surprise"
Arizona Vein & Vascular Center,POI,33.622677,-112.392434,"15571 North Reems Road, Surprise"
CVS Pharmacy,POI,33.622677,-112.392434,"15474 West Greenway Road, Surprise"
Walmart Pharmacy,POI,33.622677,-112.392434,"15431 West Greenway Road, Surprise"
"Joy Reese, PharmD",POI,33.622677,-112.392434,"15543 North Reems Road #133, Surprise"
Cardtronics ATM,POI,33.622677,-112.392434,"15474 West Greenway Road, Surprise"
Arizona Federal Credit Union - Surprise,POI,33.622677,-112.392434,"15460 North Reems Road, Surprise"
McDonald's,POI,33.612439,-112.420708,"LOOP 303 & WADELL, Surprise"
Burger King,POI,33.612439,-112.420708,Surprise
McDonald's,POI,33.612439,-112.420708,"14111 North Prasada Gateway Avenue, Surprise"
"Kelly McElroy, MD",POI,33.612439,-112.420708,"16840 West Waddell Road #110, Surprise"
MedPost Urgent Care,POI,33.612439,-112.420708,"16840 West Waddell Road #110, Surprise"
Walmart Pharmacy,POI,33.612439,-112.420708,"14111 North Prasada Gateway Avenue, Surprise"
First Convenience Bank,POI,33.612439,-112.420708,"14111 North Prasada Gateway Avenue, Surprise"
First Convenience Bank,POI,33.612439,-112.420708,"14111 North Prasada Gateway Avenue, Surprise"
ecoATM,POI,33.612439,-112.420708,"14111 North Prasada Gateway Avenue, Surprise"
Subway,POI,33.869614,-112.154941,"4435 West Anthem Way, Phoenix"
The Tennessee Grill,POI,33.869614,-112.154941,"4220 West Summit Walk Court #1202, Anthem"
Gio's Pizza,POI,33.869614,-112.154941,"4205 West Anthem Way #104, Anthem"
The Sugar Cube Cupcakery & Bake Shop,POI,33.869614,-112.154941,"4607 West Rolling Rock Drive, Phoenix"
Walmart Pharmacy,POI,33.869614,-112.154941,"4435 West Anthem Way, Anthem"
Chase Bank,POI,33.869614,-112.154941,"4311 West Anthem Way, Phoenix"
Chase Bank,POI,33.869614,-112.154941,"4311 West Anthem Way, Phoenix"
ATM,POI,33.869614,-112.154941,"4311 West Anthem Way, Anthem"
ATM,POI,33.869614,-112.154941,"4266 W, Anthem"
4 Sons Food Stores,POI,33.869614,-112.154941,"4266 West Anthem Way, Anthem"
Chevron,POI,33.869614,-112.154941,"4266 West Anthem Way, Anthem"
The Tennessee Grill,POI,33.869614,-112.154941,"4220 West Summit Walk Court #1202, Anthem"
Subway,POI,33.436922,-112.560303,"1510 South Watson Road #106, Buckeye"
McDonald's,POI,33.436922,-112.560303,"1060 South Watson Road, Buckeye"
Chipotle Mexican Grill,POI,33.436922,-112.560303,"944 South Watson Road #101, Buckeye"
Taco Bell,POI,33.436922,-112.560303,"1164 South Watson Road, Buckeye"
Papa John's Pizza,POI,33.436922,-112.560303,"944 South Watson Road #103, Buckeye"
Peter Piper Pizza,POI,33.436922,-112.560303,"764 South Watson Road #103, Buckeye"
El Pollo Loco,POI,33.436922,-112.560303,"758 South Watson Road, Buckeye"
Pizza Hut,POI,33.436922,-112.560303,"1300 South Watson Road a103, Buckeye"
Panda Express,POI,33.436922,-112.560303,"1100 South Watson Road, Buckeye"
Wendy's,POI,33.436922,-112.560303,"816 South Watson Road, Buckeye"
Booty's Wings Burgers and Beer,POI,33.436922,-112.560303,"1300 South Watson Road #109, Buckeye"
Palermos Pizza,POI,33.436922,-112.560303,"1500 S Watson Rd # 106, Buckeye"
Wingstop,POI,33.436922,-112.560303,"940 South Watson Road #101, Buckeye"
Jimmy John's,POI,33.436922,-112.560303,"818 South Watson Road, Buckeye"
Starbucks,POI,33.436922,-112.560303,"1300 South Watson Road, Buckeye"
Walmart Bakery,POI,33.436922,-112.560303,"1060 South Watson Road, Buckeye"
Fry's Food And Drug,POI,33.436922,-112.560303,"1300 South Watson Road, Buckeye"
Fresh Donuts,POI,33.436922,-112.560303,"1500 South Watson Road #100, Buckeye"
IMS Urgent Care - Buckeye,POI,33.436922,-112.560303,"1300 South Watson Road, Suite A-104, Buckeye"
Alliance Urgent Care,POI,33.436922,-112.560303,"980 South Watson Road #103, Buckeye"
The Little Clinic,POI,33.436922,-112.560303,"1300 South Watson Road, Buckeye"
NO COST URGENT CARE,POI,33.436922,-112.560303,"980 South Watson Road #103, Buckeye"
The Little Clinic,POI,33.436922,-112.560303,"1300 South Watson Road, Buckeye"
Walmart Pharmacy,POI,33.436922,-112.560303,"1060 South Watson Road, Buckeye"
Fry's Pharmacy,POI,33.436922,-112.560303,"1300 South Watson Road, Buckeye"
"Lynn P. Chavez, PharmD",POI,33.436922,-112.560303,"1300 South Watson Road, Buckeye"
Walgreens Pharmacy,POI,33.436922,-112.560303,"23477 West Yuma Road, Buckeye"
"Sara L. Byron, PharmD",POI,33.436922,-112.560303,United States
Chase Bank,POI,33.436922,-112.560303,"1240 S Watson Rd, Buckeye"
U.S. Bank Branch,POI,33.436922,-112.560303,"1300 South Watson Road, Buckeye"
BMO Harris Bank,POI,33.436922,-112.560303,"1160 S. Watson Rd., Buckeye"
BMO Harris Bank,POI,33.436922,-112.560303,"1160 South Watson Road, Buckeye"
Desert Schools - Branch,POI,33.436922,-112.560303,"1060 South Watson Road, Buckeye"
Chase Bank,POI,33.436922,-112.560303,"1240 S Watson Rd, Buckeye"
BMO Harris Bank,POI,33.436922,-112.560303,"1160 S. Watson Rd., Buckeye"
ATM (Us Bank),POI,33.436922,-112.560303,"1300 South Watson Road, Buckeye"
BMO Harris Bank,POI,33.436922,-112.560303,"1160 South Watson Road, Buckeye"
Desert Schools - Branch,POI,33.436922,-112.560303,"1060 South Watson Road, Buckeye"
ATM (BMO Harris Bank),POI,33.436922,-112.560303,"1160 South Watson Road, Buckeye"
ecoATM,POI,33.436922,-112.560303,"1300 South Watson Road, Buckeye"
Chase ATM,POI,33.436922,-112.560303,"23477 West Yuma Road, Buckeye"
Fry's Fuel Center,POI,33.436922,-112.560303,"1300 South Watson Road, Buckeye"
Halftime Sportsbar & Grill,POI,33.436922,-112.560303,"1300 South Watson Road # 109, Buckeye"
Sonic Drive-In,POI,33.000049,-111.520207,"1517 North Arizona Boulevard, Coolidge"
Walmart Pharmacy,POI,33.000049,-111.520207,"1695 North Arizona Boulevard, Coolidge"
"Maja Bakall Loewgren, RPH",POI,33.000049,-111.520207,"1575 North Arizona Boulevard, Coolidge"
"Hitesh R. Rajyaguru, RPH",POI,33.000049,-111.520207,"1575 North Arizona Boulevard, Coolidge"
Walgreens Pharmacy,POI,33.000049,-111.520207,"1575 North Arizona Boulevard, Coolidge"
Chase ATM,POI,33.000049,-111.520207,"1575 North Arizona Boulevard, Coolidge"
Walmart ATM,POI,33.000049,-111.520207,Coolidge
Circle K,POI,33.000049,-111.520207,"1541 North Arizona Boulevard, Coolidge"
Taco Bell,POI,32.877207,-111.712266,"1729 East Florence Boulevard, Casa Grande"
Denny's,POI,32.877207,-111.712266,"1851 East Florence Boulevard, Casa Grande"
McDonald's,POI,32.877207,-111.712266,"1741 East Florence Boulevard, Casa Grande"
Chipotle Mexican Grill,POI,32.877207,-111.712266,"1775 East Florence Boulevard #1, Casa Grande"
Panda Express,POI,32.877207,-111.712266,"1747 East Florence Boulevard, Casa Grande"
Long John Silver's,POI,32.877207,-111.712266,"1729 East Florence Boulevard, Casa Grande"
Grace Buffet,POI,32.877207,-111.712266,"1677 East Florence Boulevard, Casa Grande"
Carl's Jr.,POI,32.877207,-111.712266,"1715 East Florence Boulevard, Casa Grande"
Cold Stone Creamery,POI,32.877207,-111.712266,"1664 East Florence Boulevard, Casa Grande"
Bosa Donuts,POI,32.877207,-111.712266,"1659 East Florence Boulevard, Casa Grande"
Firehouse Subs,POI,32.877207,-111.712266,"1664 East Florence Boulevard, Casa Grande"
Bosa Donuts,POI,32.877207,-111.712266,"1659 East Florence Boulevard, Casa Grande"
Walmart Bakery,POI,32.877207,-111.712266,"1741 East Florence Boulevard, Casa Grande"
Bosa Donuts,POI,32.877207,-111.712266,"1659 East Florence Boulevard, Casa Grande"
NextCare Urgent Care,POI,32.877207,-111.712266,"1683 East Florence Boulevard #7, Casa Grande"
Adult And Children Ft Cre Specialist,POI,32.877207,-111.712266,"1760 East Florence Boulevard, Casa Grande"
CVS Pharmacy,POI,32.877207,-111.712266,"1686 East Florence Boulevard, Casa Grande"
Walmart Pharmacy,POI,32.877207,-111.712266,"1741 East Florence Boulevard, Casa Grande"
Smith Lisa M,POI,32.877207,-111.712266,"1760 East Florence Boulevard # 220, Casa Grande"
Check Into Cash,POI,32.877207,-111.712266,"1664 East Florence Boulevard Ste 12, Casa Grande"
Bank of America Financial Center,POI,32.877207,-111.712266,"1691 East Florence Boulevard, Casa Grande"
Cardtronics ATM,POI,32.877207,-111.712266,"1686 East Florence Boulevard, Casa Grande"
ATM (Bank of America),POI,32.877207,-111.712266,"1691 East Florence Boulevard, Casa Grande"
ecoATM,POI,32.877207,-111.712266,"1741 East Florence Boulevard, Casa Grande"
Little Caesars Pizza,POI,33.4088243,-111.9251506,"711 East Broadway Road, Tempe"
Applebee's,POI,33.4088243,-111.9251506,"909 East Broadway Road, Tempe"
Prankster's Gar & Brill,POI,33.4088243,-111.9251506,"1024 East Broadway Road, Tempe"
Sonic Drive-In,POI,33.4088243,-111.9251506,"1122 East Broadway Road, Tempe"
Jack in the Box,POI,33.4088243,-111.9251506,"942 East Broadway Road, Tempe"
Tempe Takeout LLC,POI,33.4088243,-111.9251506,"1801 South Jentilly Lane, Tempe"
Whataburger,POI,33.4088243,-111.9251506,"1346 South Rural Road, Tempe"
Panda Express,POI,33.4088243,-111.9251506,"908 East Broadway Road, Tempe"
Potbelly Sandwich Shop,POI,33.4088243,-111.9251506,"1717 South Rural Road #102, Tempe"
Subway,POI,33.4088243,-111.9251506,"911 East Broadway Road, Tempe"
Hot Pot & BBQ,POI,33.4088243,-111.9251506,"913 East Broadway Road, Tempe"
酒厂,POI,33.4088243,-111.9251506,"937 East Broadway Road, Tempe"
Smile Lao Thai,POI,33.4088243,-111.9251506,"2107 South Rural Road, Tempe"
Starbucks,POI,33.4088243,-111.9251506,"926 East Broadway Road, Tempe"
Cortez Coffee Company,POI,33.4088243,-111.9251506,"1030 East Vista Del Cerro Drive #1030, Tempe"
Starbucks,POI,33.4088243,-111.9251506,"1717 South Rural Road, Tempe"
Safeway,POI,33.4088243,-111.9251506,"926 East Broadway Road, Tempe"
Prana Gyana Holistic Health and Wellness Center,POI,33.4088243,-111.9251506,"1801 South Jentilly Lane, Tempe"
Heart Space Holistic Healing,POI,33.4088243,-111.9251506,"1801 South Jentilly Lane, Tempe"
Safeway,POI,33.4088243,-111.9251506,"926 East Broadway Road, Tempe"
Safeway Pharmacy,POI,33.4088243,-111.9251506,"926 East Broadway Road, Tempe"
Wells Fargo Bank,POI,33.4088243,-111.9251506,"926 East Broadway Road, Tempe"
ATM Arizona State Cu,POI,33.4088243,-111.9251506,"1551 South Rural Road, Tempe"
ATM (Wells Fargo Bank),POI,33.4088243,-111.9251506,"926 East Broadway Road, Tempe"
Wells Fargo Bank,POI,33.4088243,-111.9251506,"926 East Broadway Road, Tempe"
ATM Arizona State Cu,POI,33.4088243,-111.9251506,"1551 South Rural Road, Tempe"
MidFirst Bank ATM,POI,33.4088243,-111.9251506,"1551 South Rural Road, Tempe"
MidFirst Bank ATM,POI,33.4088243,-111.9251506,"1480 South Rural Road, Tempe"
QuikTrip,POI,33.4088243,-111.9251506,"1106 East Broadway Road, Tempe"
QuikTrip Phoenix Division Office,POI,33.4088243,-111.9251506,"1116 East Broadway Road, Tempe"
Applebee's,POI,33.4088243,-111.9251506,"909 East Broadway Road, Tempe"
Unphởgettable,POI,33.41657,-111.8731812,"66 South Dobson Road, Mesa"
Mekong Palace Restaurant,POI,33.41657,-111.8731812,"66 South Dobson Road, Mesa"
Pizza Hut,POI,33.41657,-111.8731812,"1901 West Main Street, Mesa"
Subway,POI,33.41657,-111.8731812,"1911 West Main Street #1, Mesa"
Wholly Grill,POI,33.41657,-111.8731812,"66 South Dobson Road # 125, Mesa"
Asian Cafe Express,POI,33.41657,-111.8731812,"1911 West Main Street #3, Mesa"
Filiberto's Mexican Food,POI,33.41657,-111.8731812,"1755 West Main Street, Mesa"
